year,leaid,district,state_name,stabbr,ppcstot,predcost,fundinggap,outcomegap,enroll,pov,iep,ell,amind,asian,black,hisp,multi,pac,white
2019,2314610,"RSU 53/MSAD 53",Maine,ME,6400.00,9104.00,-2704.00,-0.15312509,955,0.19937370,0.15916230,0.00314140,0.00152440,0.00000000,0.01219510,0.03048780,0.03963410,0.00000000,0.91615860
2020,2314610,"RSU 53/MSAD 53",Maine,ME,6759.00,8751.00,-1992.00,NULL,935,0.17423440,0.15828880,0.00320860,0.00152670,0.00152670,0.01068700,0.03358780,0.04122140,0.00000000,0.91145040
2021,2314610,"RSU 53/MSAD 53",Maine,ME,11693.00,8874.00,2819.00,NULL,849,0.16891190,0.15194350,0.00353360,0.00000000,0.00170070,0.01190480,0.03061220,0.03741500,0.00000000,0.91836730
2009,2314590,"RSU 54/MSAD 54",Maine,ME,13086.00,8031.00,5055.00,-0.07650908,2775,0.23630390,0.18630630,0.00536060,0.00432430,0.00936940,0.00828830,0.00216220,NULL,NULL,0.97585580
2010,2314590,"RSU 54/MSAD 54",Maine,ME,13186.00,7451.00,5735.00,-0.11832567,2819,0.20995820,0.17382050,0.00780420,0.00283690,0.01028370,0.00815600,0.00177300,NULL,NULL,0.97695030
2011,2314590,"RSU 54/MSAD 54",Maine,ME,13506.00,8229.00,5277.00,-0.05678251,2723,0.22304960,0.18692620,0.00367240,0.00920810,0.00184160,0.00736650,0.00478820,0.00957640,0.00036830,0.96685080
2012,2314590,"RSU 54/MSAD 54",Maine,ME,12613.00,8620.00,3993.00,-0.01119658,2737,0.21701510,0.19145050,0.00328830,0.00293790,0.00771210,0.00844660,0.00477410,0.01101730,0.00000000,0.96511200
2013,2314590,"RSU 54/MSAD 54",Maine,ME,13105.00,8370.00,4735.00,0.02504480,2732,0.19306020,0.18557830,0.00366030,0.00403230,0.00769790,0.00806450,0.00769790,0.00953080,0.00073310,0.96224340
2014,2314590,"RSU 54/MSAD 54",Maine,ME,12938.00,8663.00,4275.00,-0.05493893,2663,0.18830680,0.19151330,0.00450620,0.00263060,0.00864340,0.00676440,0.01089820,0.01277720,0.00075160,0.95753480
2015,2314590,"RSU 54/MSAD 54",Maine,ME,13195.00,8873.00,4322.00,-0.01759113,2626,0.20767140,0.19497330,0.00495050,0.00341820,0.00949490,0.00759590,0.01329280,0.01367260,0.00075960,0.95176610
2016,2314590,"RSU 54/MSAD 54",Maine,ME,13896.00,10074.00,3822.00,-0.04598143,2558,0.24144710,0.20054730,0.00664580,0.00429690,0.00859380,0.00859380,0.01015620,0.01250000,0.00078130,0.95507810
2017,2314590,"RSU 54/MSAD 54",Maine,ME,14312.00,8743.00,5569.00,-0.09299853,2517,0.17045910,0.20381410,0.00675410,0.00636440,0.00556880,0.00875100,0.01471760,0.01471760,0.00079550,0.94908510
2018,2314590,"RSU 54/MSAD 54",Maine,ME,14629.00,8874.00,5755.00,-0.13708728,2493,0.15982110,0.20377060,0.00561570,0.00561570,0.00681910,0.00722020,0.01403930,0.01444040,0.00160450,0.95026080
2019,2314590,"RSU 54/MSAD 54",Maine,ME,15414.00,9440.00,5974.00,-0.16559357,2444,0.16839920,0.21072010,0.00531910,0.00614500,0.00573540,0.00819340,0.01925440,0.02212210,0.00163870,0.93691110
2020,2314590,"RSU 54/MSAD 54",Maine,ME,15652.00,9652.00,6000.00,NULL,2375,0.16393440,0.21431580,0.00547370,0.00631580,0.00505260,0.00589470,0.01978950,0.02105260,0.00168420,0.94021050
2021,2314590,"RSU 54/MSAD 54",Maine,ME,19455.00,10458.00,8997.00,NULL,2260,0.17656570,0.21681420,0.00663720,0.00486730,0.00442480,0.00884960,0.02256640,0.02212390,0.00088500,0.93628320
2009,2314190,"RSU 55/MSAD 55",Maine,ME,12925.00,7868.00,5057.00,-0.19060099,1230,0.18063470,0.16666670,0.00723390,0.00487800,0.00731710,0.00569110,0.00813010,NULL,NULL,0.97398380
2010,2314190,"RSU 55/MSAD 55",Maine,ME,12145.00,8658.00,3487.00,-0.08458834,1193,0.21068030,0.15674770,0.00670580,0.00670580,0.00754400,0.00922050,0.01089690,NULL,NULL,0.96563290
2011,2314190,"RSU 55/MSAD 55",Maine,ME,12506.00,7975.00,4531.00,-0.27274245,1182,0.16715980,0.14467010,0.00676820,0.00253590,0.00760780,0.00760780,0.01183430,0.00591720,0.00000000,0.96449700
2012,2314190,"RSU 55/MSAD 55",Maine,ME,12825.00,8571.00,4254.00,-0.21071494,1145,0.17792790,0.13886460,0.01048030,0.00349960,0.00787400,0.00699910,0.01137360,0.01049870,0.00000000,0.95975500
2013,2314190,"RSU 55/MSAD 55",Maine,ME,13571.00,8275.00,5296.00,0.03255837,1101,0.15947610,0.12988190,0.00817440,0.00090910,0.00818180,0.00363640,0.01090910,0.01727270,0.00000000,0.95909090
2014,2314190,"RSU 55/MSAD 55",Maine,ME,13603.00,9776.00,3827.00,0.02901166,1091,0.18759690,0.15032080,0.01283230,0.00274980,0.00916590,0.00274980,0.01008250,0.02933090,0.00091660,0.94500460
2015,2314190,"RSU 55/MSAD 55",Maine,ME,14574.00,9686.00,4888.00,0.02392744,1062,0.18759810,0.16666670,0.00847460,0.00939850,0.00469920,0.00281950,0.01315790,0.02067670,0.00187970,0.94736840
2016,2314190,"RSU 55/MSAD 55",Maine,ME,14994.00,10306.00,4688.00,0.04337633,1018,0.20287540,0.16895870,0.00491160,0.00686950,0.00490680,0.00294410,0.01570170,0.01962710,0.00098140,0.94896960
2017,2314190,"RSU 55/MSAD 55",Maine,ME,15369.00,9346.00,6023.00,-0.10231903,1012,0.15964340,0.16699600,0.00691700,0.00495050,0.00297030,0.00198020,0.01881190,0.02178220,0.00000000,0.94950500
2018,2314190,"RSU 55/MSAD 55",Maine,ME,14428.00,9663.00,4765.00,-0.03838591,1004,0.15548280,0.17231080,0.00398410,0.00398410,0.00298800,0.00099600,0.01992030,0.02390440,0.00099600,0.94721110
2019,2314190,"RSU 55/MSAD 55",Maine,ME,14810.00,9105.00,5705.00,0.01422329,978,0.11019740,0.17484660,0.00613500,0.00409000,0.00204500,0.00511250,0.01840490,0.02351740,0.00102250,0.94580780
2020,2314190,"RSU 55/MSAD 55",Maine,ME,14529.00,9910.00,4619.00,NULL,981,0.11294310,0.19775740,0.00611620,0.00407750,0.00101940,0.00407750,0.01325180,0.02446480,0.00101940,0.95208970
2021,2314190,"RSU 55/MSAD 55",Maine,ME,17118.00,12071.00,5047.00,NULL,942,0.16467580,0.21125270,0.00530790,0.00318470,0.00212310,0.00743100,0.01273890,0.02972400,0.00000000,0.94479830
2009,2314670,"RSU 57/MSAD 57",Maine,ME,9995.00,5075.00,4920.00,0.12984399,3517,0.09482000,0.13136200,0.00271140,0.00654150,0.00796360,0.00967010,0.00369740,NULL,NULL,0.97212740
2010,2314670,"RSU 57/MSAD 57",Maine,ME,10294.00,4995.00,5299.00,0.09925997,3384,0.08108800,0.13091020,0.00147750,0.00415680,0.00861050,0.01098570,0.00534440,NULL,NULL,0.97090260
2011,2314670,"RSU 57/MSAD 57",Maine,ME,9820.00,5317.00,4503.00,0.08573010,3454,0.09187920,0.12738850,0.00318470,0.00437450,0.00845730,0.01166520,0.00583260,0.00408280,0.00087490,0.96471270
2012,2314670,"RSU 57/MSAD 57",Maine,ME,10378.00,5967.00,4411.00,0.12955993,3310,0.10520750,0.14078550,0.00392750,0.00303950,0.00972640,0.01063830,0.00607900,0.00729480,0.00151980,0.96170210
2013,2314670,"RSU 57/MSAD 57",Maine,ME,10835.00,6183.00,4652.00,0.09287699,3284,0.09841780,0.14646770,0.00304510,0.00426440,0.00852880,0.00974720,0.00548280,0.01157480,0.00060920,0.95979290
2014,2314670,"RSU 57/MSAD 57",Maine,ME,10659.00,6535.00,4124.00,0.03974095,3199,0.10072910,0.15129730,0.00375120,0.00250230,0.00750700,0.01000940,0.00625590,0.01251170,0.00062560,0.96058800
2015,2314670,"RSU 57/MSAD 57",Maine,ME,11692.00,6209.00,5483.00,0.06002964,3156,0.08954410,0.15304180,0.00253490,0.00349540,0.00571970,0.00921510,0.00921510,0.01271050,0.00063550,0.95900860
2016,2314670,"RSU 57/MSAD 57",Maine,ME,12178.00,6210.00,5968.00,-0.02312912,3135,0.08589640,0.14800640,0.00191390,0.00450020,0.00642880,0.00803600,0.01060750,0.01478620,0.00064290,0.95499840
2017,2314670,"RSU 57/MSAD 57",Maine,ME,12572.00,6285.00,6287.00,0.05524316,3069,0.07685860,0.15868360,0.00130340,0.00294310,0.00621320,0.00882930,0.01046440,0.01602350,0.00000000,0.95552650
2018,2314670,"RSU 57/MSAD 57",Maine,ME,13313.00,6609.00,6704.00,0.04547412,3014,0.07759590,0.16357000,0.00199070,0.00232250,0.00431320,0.00696750,0.01393500,0.01493030,0.00000000,0.95753150
2019,2314670,"RSU 57/MSAD 57",Maine,ME,13911.00,6784.00,7127.00,0.04718843,2991,0.07526270,0.16549650,0.00234040,0.00267650,0.00501840,0.00836400,0.01204420,0.01572430,0.00000000,0.95617260
2020,2314670,"RSU 57/MSAD 57",Maine,ME,14650.00,7139.00,7511.00,NULL,2987,0.07410590,0.17676600,0.00234350,0.00267830,0.00502180,0.00803480,0.01406090,0.01707400,0.00167390,0.95145630
2021,2314670,"RSU 57/MSAD 57",Maine,ME,16393.00,8191.00,8202.00,NULL,2752,0.09903870,0.18531980,0.00472380,0.00254360,0.00508720,0.00835760,0.01344480,0.02071220,0.00036340,0.94949130
2009,2314300,"RSU 58/MSAD 58",Maine,ME,18431.00,7499.00,10932.00,0.24609126,650,0.15804600,0.15076920,0.00713790,0.00784750,0.00896860,0.00896860,0.01233180,NULL,NULL,0.96188340
2010,2314300,"RSU 58/MSAD 58",Maine,ME,18460.00,7009.00,11451.00,0.08078610,637,0.13823530,0.13186810,0.01255890,0.00933490,0.01050180,0.00816800,0.01400230,NULL,NULL,0.95799300
2011,2314300,"RSU 58/MSAD 58",Maine,ME,17981.00,8315.00,9666.00,0.25619158,623,0.15223880,0.17495990,0.01284110,0.00239230,0.00119620,0.00119620,0.01076560,0.02272730,0.00000000,0.96172250
2012,2314300,"RSU 58/MSAD 58",Maine,ME,17667.00,9237.00,8430.00,0.30813700,604,0.16769230,0.18543050,0.00662250,0.00743490,0.00991330,0.00743490,0.01363070,0.00247830,0.00000000,0.95910780
2013,2314300,"RSU 58/MSAD 58",Maine,ME,17421.00,10454.00,6967.00,0.24572392,596,0.14579760,0.19127520,0.01174500,0.00679120,0.01018680,0.00848900,0.01188450,0.00339560,0.00000000,0.95925300
2014,2314300,"RSU 58/MSAD 58",Maine,ME,18569.00,11887.00,6682.00,0.18889282,538,0.17098450,0.21003720,0.00557620,0.00000000,0.00746270,0.00559700,0.01492540,0.00746270,0.00186570,0.96268650
2015,2314300,"RSU 58/MSAD 58",Maine,ME,18937.00,11648.00,7289.00,0.23245264,536,0.15232970,0.22201490,0.00559700,0.00137170,0.00411520,0.00548700,0.01371740,0.01234570,0.00000000,0.96296300
2016,2314300,"RSU 58/MSAD 58",Maine,ME,18694.00,11340.00,7354.00,0.10617013,546,0.13848920,0.21611720,0.00549450,0.00538360,0.00269180,0.00672950,0.01884250,0.01480480,0.00000000,0.95154780
2017,2314300,"RSU 58/MSAD 58",Maine,ME,19633.00,11860.00,7773.00,0.16139586,521,0.12820510,0.23992320,0.00575820,0.00285710,0.00142860,0.00285710,0.02000000,0.01571430,0.00142860,0.95571430
2018,2314300,"RSU 58/MSAD 58",Maine,ME,17289.00,9996.00,7293.00,0.14352185,657,0.16111110,0.17808220,0.00456620,0.00608830,0.00152210,0.00152210,0.01978690,0.02435310,0.00152210,0.94520550
2019,2314300,"RSU 58/MSAD 58",Maine,ME,15966.00,10598.00,5368.00,0.19520213,638,0.17431190,0.17711600,0.00470220,0.00313480,0.00156740,0.00156740,0.02664580,0.02664580,0.00156740,0.93887150
2020,2314300,"RSU 58/MSAD 58",Maine,ME,16327.00,10729.00,5598.00,NULL,618,0.15769950,0.18608410,0.00485440,0.00000000,0.00161810,0.00161810,0.03559870,0.03074430,0.00161810,0.92880260
2021,2314300,"RSU 58/MSAD 58",Maine,ME,20007.00,12759.00,7248.00,NULL,562,0.17660040,0.17615660,0.00533810,0.00000000,0.00177940,0.00533810,0.03736650,0.03558720,0.00177940,0.91814950
2009,2314560,"RSU 59/MSAD 59",Maine,ME,13205.00,9290.00,3915.00,-0.18930415,1011,0.26703910,0.15727000,0.00204500,0.00494560,0.00692380,0.01186940,0.00692380,NULL,NULL,0.96933730
2010,2314560,"RSU 59/MSAD 59",Maine,ME,13316.00,8911.00,4405.00,-0.18206881,999,0.23380280,0.16116120,0.00200200,0.00598800,0.00598800,0.00898200,0.00499000,NULL,NULL,0.97405190
2011,2314560,"RSU 59/MSAD 59",Maine,ME,13344.00,8006.00,5338.00,-0.10857530,983,0.17033490,0.15768060,0.00000000,0.00101520,0.00000000,0.00000000,0.01116750,0.01522840,0.00000000,0.97258880
2012,2314560,"RSU 59/MSAD 59",Maine,ME,12835.00,8342.00,4493.00,-0.07965080,971,0.17996110,0.14109170,0.00102990,0.00929750,0.00309920,0.00826450,0.00619830,0.00413220,0.00103310,0.96797520
2013,2314560,"RSU 59/MSAD 59",Maine,ME,13089.00,9343.00,3746.00,-0.10190924,909,0.19087630,0.15951590,0.00110010,0.00881060,0.00330400,0.00550660,0.00881060,0.00770930,0.00440530,0.96145370
2014,2314560,"RSU 59/MSAD 59",Maine,ME,16084.00,10258.00,5826.00,-0.11646836,641,0.18641980,0.18096720,0.00000000,0.00312010,0.00312010,0.00624020,0.00936040,0.00156010,0.00156010,0.97503900
2015,2314560,"RSU 59/MSAD 59",Maine,ME,17983.00,10122.00,7861.00,-0.29364318,646,0.18639800,0.18421050,0.00000000,0.00283290,0.00283290,0.00566570,0.00991500,0.00141640,0.00424930,0.97308780
2016,2314560,"RSU 59/MSAD 59",Maine,ME,18414.00,10814.00,7600.00,-0.31208119,631,0.21510880,0.17591120,0.00204500,0.00147710,0.00295420,0.00590840,0.01329390,0.00738550,0.00295420,0.96602660
2017,2314560,"RSU 59/MSAD 59",Maine,ME,16430.00,9814.00,6616.00,-0.24014166,609,0.16472110,0.18226600,0.00204500,0.00157980,0.00631910,0.00315960,0.01105850,0.00789890,0.00157980,0.96840440
2018,2314560,"RSU 59/MSAD 59",Maine,ME,15300.00,10814.00,4486.00,-0.26355856,654,0.17701450,0.19418960,0.00458720,0.00458720,0.00458720,0.00152910,0.01681960,0.01223240,0.00152910,0.95871560
2019,2314560,"RSU 59/MSAD 59",Maine,ME,17011.00,10571.00,6440.00,-0.27732913,622,0.17432430,0.17524120,0.00482320,0.00321540,0.00482320,0.00482320,0.01929260,0.01286170,0.00000000,0.95498390
2020,2314560,"RSU 59/MSAD 59",Maine,ME,16955.00,10462.00,6493.00,NULL,617,0.15940050,0.17179900,0.00486220,0.00324150,0.00648300,0.00648300,0.01782820,0.01944890,0.00162070,0.94489470
2021,2314560,"RSU 59/MSAD 59",Maine,ME,20030.00,11829.00,8201.00,NULL,571,0.15078240,0.17338000,0.00204500,0.00350260,0.00175130,0.00525390,0.01751310,0.02101580,0.00175130,0.94921190
2009,2314700,"RSU 60/MSAD 60",Maine,ME,11526.00,5881.00,5645.00,0.12957228,3112,0.10763450,0.16934450,0.00868050,0.00032090,0.01508340,0.01123230,0.00962770,NULL,NULL,0.96373560
2010,2314700,"RSU 60/MSAD 60",Maine,ME,11735.00,5820.00,5915.00,0.15998758,3022,0.08567930,0.17504960,0.01389810,0.00164580,0.01448320,0.01152070,0.01316660,NULL,NULL,0.95918370
2011,2314700,"RSU 60/MSAD 60",Maine,ME,11695.00,6107.00,5588.00,0.21396699,3095,0.09215020,0.16801290,0.01389340,0.00096650,0.01578610,0.01353090,0.01449740,0.00128870,0.00000000,0.95393040
2012,2314700,"RSU 60/MSAD 60",Maine,ME,11758.00,6368.00,5390.00,0.25825234,3060,0.10463280,0.16045750,0.00947710,0.00163190,0.01729760,0.01174930,0.01762400,0.00848560,0.00000000,0.94321150
2013,2314700,"RSU 60/MSAD 60",Maine,ME,11591.00,6450.00,5141.00,0.24094593,3044,0.07992330,0.17345600,0.00788440,0.00230190,0.01709960,0.00986520,0.01644200,0.01249590,0.00000000,0.94179550
2014,2314700,"RSU 60/MSAD 60",Maine,ME,12311.00,6954.00,5357.00,0.22914046,3028,0.11075340,0.17140030,0.00660500,0.00330360,0.01519660,0.00726790,0.01618760,0.01949120,0.00000000,0.93855300
2015,2314700,"RSU 60/MSAD 60",Maine,ME,12898.00,6366.00,6532.00,0.31426590,3014,0.08138020,0.17418710,0.00829460,0.00264990,0.01358070,0.00728720,0.01921170,0.01954290,0.00033120,0.93739650
2016,2314700,"RSU 60/MSAD 60",Maine,ME,12793.00,6599.00,6194.00,0.23435324,3002,0.08027750,0.17854760,0.00666220,0.00266580,0.01099630,0.00633120,0.02132620,0.02365880,0.00033320,0.93468840
2017,2314700,"RSU 60/MSAD 60",Maine,ME,13256.00,6515.00,6741.00,0.20924523,2982,0.06735580,0.18041580,0.00737760,0.00134500,0.01042370,0.00571620,0.01815740,0.02589110,0.00000000,0.93846670
2018,2314700,"RSU 60/MSAD 60",Maine,ME,13577.00,6985.00,6592.00,0.10383402,3054,0.07099600,0.18664050,0.00785850,0.00065490,0.01047810,0.00523900,0.01899150,0.02717750,0.00000000,0.93745910
2019,2314700,"RSU 60/MSAD 60",Maine,ME,13736.00,6892.00,6844.00,0.07275921,3089,0.06673440,0.17384270,0.00712200,0.00032440,0.01005510,0.00518980,0.02043460,0.02757050,0.00064870,0.93577680
2020,2314700,"RSU 60/MSAD 60",Maine,ME,14095.00,6969.00,7126.00,NULL,3036,0.06789490,0.16798420,0.00724640,0.00065880,0.01119890,0.00559950,0.02437420,0.03260870,0.00065880,0.92490120
2021,2314700,"RSU 60/MSAD 60",Maine,ME,16920.00,7552.00,9368.00,NULL,2931,0.08631320,0.16717840,0.00784720,0.00068240,0.01023540,0.00477650,0.02558850,0.03514160,0.00034120,0.92323440
2009,2314210,"RSU 61/MSAD 61",Maine,ME,14851.00,6740.00,8111.00,0.01151402,1932,0.10140330,0.17701860,0.00330790,0.00919310,0.00766090,0.01736470,0.01021450,NULL,NULL,0.95556690
2010,2314210,"RSU 61/MSAD 61",Maine,ME,14655.00,7457.00,7198.00,0.04856428,1958,0.14071040,0.17313580,0.00102150,0.00872690,0.00924020,0.01488710,0.01026690,NULL,NULL,0.95687880
2011,2314210,"RSU 61/MSAD 61",Maine,ME,15506.00,8318.00,7188.00,-0.02010605,1931,0.17530060,0.17348520,0.00362510,0.01042210,0.00521100,0.00781660,0.01459090,0.02397080,0.00104220,0.93694630
2012,2314210,"RSU 61/MSAD 61",Maine,ME,15498.00,8657.00,6841.00,0.07698808,1848,0.15703630,0.18506490,0.00108230,0.00919910,0.00595240,0.00757580,0.01569260,0.02435060,0.00108230,0.93614720
2013,2314210,"RSU 61/MSAD 61",Maine,ME,14872.00,9096.00,5776.00,0.09926301,1809,0.16682330,0.17910450,0.00165840,0.00773910,0.00829190,0.00939750,0.01713650,0.02266450,0.00055280,0.93421780
2014,2314210,"RSU 61/MSAD 61",Maine,ME,15473.00,9660.00,5813.00,0.07160480,1784,0.17546360,0.18497760,0.00168160,0.01065620,0.00560850,0.00953450,0.01626470,0.02972520,0.00056090,0.92765000
2015,2314210,"RSU 61/MSAD 61",Maine,ME,15608.00,8762.00,6846.00,0.11369505,1799,0.14093310,0.19010560,0.00166760,0.00722220,0.00500000,0.00944440,0.01111110,0.03166670,0.00055560,0.93500000
2016,2314210,"RSU 61/MSAD 61",Maine,ME,16266.00,8864.00,7402.00,-0.02580470,1783,0.13171910,0.19012900,0.00504770,0.00563380,0.00732390,0.00845070,0.01295770,0.03211270,0.00112680,0.93239440
2017,2314210,"RSU 61/MSAD 61",Maine,ME,17700.00,8663.00,9037.00,-0.02504233,1818,0.10063510,0.20517050,0.00220020,0.00387810,0.00831020,0.01385040,0.01994460,0.03324100,0.00110800,0.91966760
2018,2314210,"RSU 61/MSAD 61",Maine,ME,16510.00,8811.00,7699.00,-0.12759808,1852,0.09473090,0.20140390,0.00161990,0.00269980,0.00863930,0.01295900,0.02483800,0.03617710,0.00107990,0.91360690
2019,2314210,"RSU 61/MSAD 61",Maine,ME,17319.00,9494.00,7825.00,-0.14626562,1707,0.11464240,0.19273580,0.00527240,0.00117230,0.00703400,0.01230950,0.02754980,0.03165300,0.00058620,0.91969520
2020,2314210,"RSU 61/MSAD 61",Maine,ME,17218.00,9547.00,7671.00,NULL,1694,0.11362350,0.18831170,0.00531290,0.00236130,0.00708380,0.01121610,0.02892560,0.03482880,0.00118060,0.91440380
2021,2314210,"RSU 61/MSAD 61",Maine,ME,20668.00,10728.00,9940.00,NULL,1578,0.13649680,0.19264890,0.00950570,0.00190110,0.00697080,0.00887200,0.03295310,0.03041830,0.00126740,0.91761730
2009,2314470,"RSU 63/MSAD 63",Maine,ME,7414.00,5866.00,1548.00,0.27811737,951,0.12197930,0.15457410,0.00068570,0.01543210,0.00462960,0.01388890,0.00617280,NULL,NULL,0.95987650
2010,2314470,"RSU 63/MSAD 63",Maine,ME,7348.00,5446.00,1902.00,0.18108483,972,0.10289710,0.13477370,0.00000000,0.01522070,0.00304410,0.01369860,0.00761030,NULL,NULL,0.96042620
2011,2314470,"RSU 63/MSAD 63",Maine,ME,7950.00,5268.00,2682.00,0.15970606,940,0.09154930,0.12127660,0.00000000,0.00000000,0.00000000,0.00000000,0.00468020,0.02808110,0.00000000,0.96723870
2012,2314470,"RSU 63/MSAD 63",Maine,ME,7552.00,5818.00,1734.00,0.20945928,948,0.11144880,0.12130800,0.00000000,0.01244170,0.00311040,0.00466560,0.00466560,0.00622080,0.00000000,0.96889580
2013,2314470,"RSU 63/MSAD 63",Maine,ME,6788.00,5915.00,873.00,0.15184525,936,0.11203320,0.11538460,0.00000000,0.00966180,0.00322060,0.00161030,0.00483090,0.00966180,0.00000000,0.97101450
2014,2314470,"RSU 63/MSAD 63",Maine,ME,6407.00,6306.00,101.00,0.21495206,935,0.10229640,0.13475940,0.00000000,0.00650410,0.00325200,0.00000000,0.00975610,0.00975610,0.00000000,0.97073170
2015,2314470,"RSU 63/MSAD 63",Maine,ME,6941.00,5963.00,978.00,0.15670522,893,0.09883100,0.12765960,0.00000000,0.00347220,0.00173610,0.00347220,0.01736110,0.00868060,0.00000000,0.96527780
2016,2314470,"RSU 63/MSAD 63",Maine,ME,6373.00,6258.00,115.00,0.21582582,863,0.09012880,0.14136730,0.00068570,0.00362980,0.00181490,0.00362980,0.01088930,0.00907440,0.00000000,0.97096190
2017,2314470,"RSU 63/MSAD 63",Maine,ME,6720.00,6169.00,551.00,0.26164602,828,0.07634410,0.14613530,0.00068570,0.00375940,0.00375940,0.00187970,0.00939850,0.01127820,0.00000000,0.96992480
2018,2314470,"RSU 63/MSAD 63",Maine,ME,9398.00,8624.00,774.00,0.20617705,625,0.09691630,0.22880000,0.00480000,0.00000000,0.00187620,0.00562850,0.01500940,0.01125700,0.00000000,0.96622890
2019,2314470,"RSU 63/MSAD 63",Maine,ME,10040.00,9869.00,171.00,0.15152728,593,0.06147090,0.25969650,0.00068570,0.00397610,0.00198810,0.00795230,0.00994040,0.00397610,0.00000000,0.97216700
2020,2314470,"RSU 63/MSAD 63",Maine,ME,10876.00,9989.00,887.00,NULL,563,0.06326300,0.25399650,0.00068570,0.00000000,0.00215520,0.01077590,0.01077590,0.01077590,0.00000000,0.96551720
2021,2314470,"RSU 63/MSAD 63",Maine,ME,14859.00,11418.00,3441.00,NULL,552,0.09162010,0.26449280,0.00068570,0.00000000,0.00222720,0.01336300,0.01559020,0.02672610,0.00000000,0.94209360
2009,2314440,"RSU 64/MSAD 64",Maine,ME,9958.00,6496.00,3462.00,-0.12259071,1220,0.15776290,0.12131150,0.00052060,0.00570960,0.00244700,0.00897230,0.00570960,NULL,NULL,0.97716150
2010,2314440,"RSU 64/MSAD 64",Maine,ME,9605.00,6485.00,3120.00,-0.08319059,1229,0.15778250,0.11228640,0.00081370,0.00654660,0.00163670,0.00900160,0.00491000,NULL,NULL,0.97790510
2011,2314440,"RSU 64/MSAD 64",Maine,ME,10685.00,6944.00,3741.00,-0.04157935,1215,0.16404010,0.11934160,0.00000000,0.00497930,0.00082990,0.00580910,0.01078840,0.01908710,0.00082990,0.95767640
2012,2314440,"RSU 64/MSAD 64",Maine,ME,9867.00,7013.00,2854.00,-0.12713955,1215,0.15945170,0.10946500,0.00000000,0.00332780,0.00083190,0.00831950,0.00998340,0.01497500,0.00083190,0.96173040
2013,2314440,"RSU 64/MSAD 64",Maine,ME,10221.00,7298.00,2923.00,-0.07162956,1192,0.15878880,0.09647650,0.00000000,0.00336420,0.00084100,0.00925150,0.01345670,0.01261560,0.00084100,0.95963000
2014,2314440,"RSU 64/MSAD 64",Maine,ME,10386.00,8284.00,2102.00,-0.06387661,1198,0.17310550,0.11268780,0.00000000,0.00420170,0.00084030,0.00924370,0.01512610,0.01428570,0.00084030,0.95546220
2015,2314440,"RSU 64/MSAD 64",Maine,ME,11250.00,7349.00,3901.00,-0.12193440,1170,0.13842660,0.10769230,0.00000000,0.00528630,0.00176210,0.00881060,0.01057270,0.01409690,0.00088110,0.95859030
2016,2314440,"RSU 64/MSAD 64",Maine,ME,12314.00,7509.00,4805.00,-0.18868601,1072,0.14438500,0.10261190,0.00052060,0.00673720,0.00096250,0.00673720,0.01347450,0.01443700,0.00096250,0.95668910
2017,2314440,"RSU 64/MSAD 64",Maine,ME,12130.00,7475.00,4655.00,-0.02149388,1075,0.12299470,0.12465120,0.00052060,0.00652990,0.00093280,0.00559700,0.01865670,0.01585820,0.00093280,0.95149250
